ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _supplier,Meta: _original_sku,Meta: _awdp_category,Meta: _compatible_brands
,simple,AWDP-PIAE-8999,White Poly-Flex Window Door Leaf Weather Seal,1,0,visible,Available in white. Sold in lengths of 8 feet (96 inches).,Available in white. Sold in lengths of 8 feet (96 inches).,,,taxable,,1,,,0,0,,,,,1,,,168.88,Weatherstripping & Seals,"casement, awning, weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/TO-312W-3.jpg,,,,,,,,,239,Details,"Amount: 20 Pack, 40 Pack, 60 Pack",1,0,All Window Door Parts,AWDP-PIAE-8999,Weatherstripping & Seals,
,simple,AWDP-LEE-20766,Weather Strip Seal | Patio and Screen Door,1,0,visible,Available in black and gray. Black is standard and grey is a special order that will take 3-5 weeks lead time. Sold in rolls of 100&#8242;.,Available in black and gray. Black is standard and grey is a special order that will take 3-5 weeks lead time. Sold in rolls of 100&#8242;.,,,taxable,,1,,,0,0,,,,,1,,,78.88,Weatherstripping & Seals,"weatherstrip, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/TO-IER-63-I02.jpg,,,,,,,,,240,Details,"Color: Black, Gray",1,0,All Window Door Parts,AWDP-LEE-20766,Weatherstripping & Seals,
,simple,AWDP-TO-360,Vinyl Door Air Lock Weather Seal,1,0,visible,"Available in beige and bronze. Sold in lengths of 82"". Three (3) packs for single doors and other options available.","Available in beige and bronze. Sold in lengths of 82"". Three (3) packs for single doors and other options available.",,,taxable,,1,,,0,0,,,,,1,,,108.88,Weatherstripping & Seals,"weatherstrip, lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/TO-208.jpg,,,,,,,,,241,Details,"Color: Beige, Bronze, Amount: Single Door Pack, Double Door Pack (5 pieces), Bulk Pack (10 pieces), Bulk Pack (20 pieces)",1,0,All Window Door Parts,AWDP-TO-360,Weatherstripping & Seals,
,simple,AWDP-C29-95775,Sliding Patio Door Handle Set,1,0,visible,"Available in black or white, and with or without keylock.","Available in black or white, and with or without keylock.",,,taxable,,1,,,0,0,,,,,1,,,128.88,Door Hardware,"lock, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/PO-384.jpg,,,,,,,,,242,Details,"Color: Black, White, Keylock: With Keeper and Key, With Keeper and No Key",1,0,All Window Door Parts,AWDP-C29-95775,Door Hardware,
,simple,AWDP-SC,"Truth Single Arm Casement Operator | 6""",1,0,visible,Available in bronze and white. Crank handle sold separately.,Available in bronze and white. Crank handle sold separately.,,,taxable,,1,,,0,0,,,,,1,,,59.99,Window Operators & Cranks,"casement, operator, roller, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-213-1.jpg,,,,,,,,,243,Details,"Color: Bronze, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-SC,Window Operators & Cranks,"Truth, Marvin"
,simple,AWDP-OT-154,"Truth Face Mounted Casement Operator | 9""",1,0,visible,Available in aluminum and brown. Handing available as shown or opposite.,Available in aluminum and brown. Handing available as shown or opposite.,,,taxable,,1,,,0,0,,,,,1,,,67.88,Window Operators & Cranks,"casement, operator, roller, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-107-1.jpg,,,,,,,,,244,Details,"Color: Aluminum, Brown, Handing: Shown, Opposite",1,0,Truth/Entrygard,AWDP-OT-154,Window Operators & Cranks,Truth
,simple,AWDP-JLK,"Truth Face Mounted Casement Window Operator | 9"" Two Hole Old Style",1,0,visible,Available in aluminum and brown. Aluminum handle included.,Available in aluminum and brown. Aluminum handle included.,,,taxable,,1,,,0,0,,,,,1,,,48.88,Window Operators & Cranks,"roller, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-314-1.jpg,,,,,,,,,245,Details,"Color: Aluminum, Bronze, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-JLK,Window Operators & Cranks,Truth
,simple,AWDP-FR-90,"Truth Awning Window Hinge | 18""",1,0,visible,"Sold in pairs with screws. Used with awning window hinges # AWDP-PE-10 , # AWDP-PE-11 , # AWDP-PP-14 , # AWDP-PP-16 , # AWDP-RR-10 , and # AWDP-IP-00 .","Sold in pairs with screws. Used with awning window hinges # AWDP-PE-10 , # AWDP-PE-11 , # AWDP-PP-14 , # AWDP-PP-16 , # AWDP-RR-10 , and # AWDP-IP-00 .",,,taxable,,1,,,0,0,,,,,1,,,78.32,Window Operators & Cranks,"awning, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/PO-15-1.jpg,,,,,,,,,246,,,1,0,Truth/Entrygard,AWDP-FR-90,Window Operators & Cranks,Truth
,simple,AWDP-PT-52,"Truth Awning Window Hinge | 14""",1,0,visible,"Sold in pairs with screws. Available in stainless steel. Used with awning window operators # AWDP-PP-10 , # AWDP-PP-12 , # AWDP-RR-10 , and # AWDP-IP-00 .","Sold in pairs with screws. Available in stainless steel. Used with awning window operators # AWDP-PP-10 , # AWDP-PP-12 , # AWDP-RR-10 , and # AWDP-IP-00 .",,,taxable,,1,,,0,0,,,,,1,,,71.12,Window Operators & Cranks,"awning, operator, balance, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/PO-14-1.jpg,,,,,,,,,247,,,1,0,Truth/Entrygard,AWDP-PT-52,Window Operators & Cranks,
,simple,AWDP-PT-52,"Truth Sill Mounted Casement Window Operator | 10 3/4""",1,0,visible,Available as brass plated or chrome plated.,Available as brass plated or chrome plated.,,,taxable,,1,,,0,0,,,,,1,,,88.88,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/LEE-12962-1.jpg,,,,,,,,,248,Details,"Color: Brass Plated, Chrome Plated",1,0,Truth/Entrygard,AWDP-PT-52,Window Operators & Cranks,Truth
,simple,AWDP-PA-19,Casement Dual Arm Crank Roto-Gear Operator,1,0,visible,"Available as operator only or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold and white. Available as shown or opposite handing. Stainless steel optional. Encore Dual Arm provides over 7″ of washability with the standard Maxim # AWDP-PF-97 hinge. Used with # AWDP-PP-576 track (so","Available as operator only or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold and white. Available as shown or opposite handing. Stainless steel optional. Encore Dual Arm provides over 7″ of washability with the standard Maxim # AWDP-PF-97 hinge. Used with # AWDP-PP-576 track (sold separately).",,,taxable,,1,,,0,0,,,,,1,,,78.88,Window Operators & Cranks,"operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-467EN-1.jpg,,,,,,,,,249,Details,"Color: Operator Only, Beige, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, White, Handing: Shown, Opposite",1,0,Truth/Entrygard,AWDP-PA-19,Window Operators & Cranks,Truth
,simple,AWDP-RFPO,"Truth Ellipse Split Arm Sill Mounted Casement Operator | 9 1/2""",1,0,visible,"Available in bronze, gold and white. Handing as shown or opposite.","Available in bronze, gold and white. Handing as shown or opposite.",,,taxable,,1,,,0,0,,,,,1,,,55.63,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-205-1E-1.jpg,,,,,,,,,250,Details,"Color: Bronze, Gold, White, Handing: Shown, Opposite",1,0,Truth/Entrygard,AWDP-RFPO,Window Operators & Cranks,Truth
,simple,AWDP-TWB-2329,"Truth Ellipse Style Split Arm Mounted Casement Operator | 8 1/4""",1,0,visible,Available in gold and white. Handle sold separately.,Available in gold and white. Handle sold separately.,,,taxable,,1,,,0,0,,,,,1,,,65.18,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-296-3E-2.jpg,,,,,,,,,251,Details,"Color: Gold, White, Handing: Oposite, Shown",1,0,Truth/Entrygard,AWDP-TWB-2329,Window Operators & Cranks,Truth
,simple,AWDP-OA-220,Truth Maxim Series Dual Arm Operator,1,0,visible,"Available in beige, bronze, cocoa brown, gold and white. Casement slider sold separately.","Available in beige, bronze, cocoa brown, gold and white. Casement slider sold separately.",,,taxable,,1,,,0,0,,,,,1,,,86.79,Window Operators & Cranks,"casement, awning, operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-368-1-1.jpg,,,,,,,,,252,Details,"Color: Beige, Bronze, Cocoa Brown, Gold, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-OA-220,Window Operators & Cranks,Truth
,simple,AWDP-PAEE-2982A,Truth Maxim Series Dual Arm Low Profile Casement Operator,1,0,visible,Available in cocoa brown and white.,Available in cocoa brown and white.,,,taxable,,1,,,0,0,,,,,1,,,79.93,Window Operators & Cranks,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-464-3.jpg,,,,,,,,,253,Details,"Color: Cocoa Brown, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-PAEE-2982A,Window Operators & Cranks,Truth
,simple,AWDP-OA-137,"Truth Clerestory Pole Crank | 66""",1,0,visible,"One end has the crank handle and the other end has a female 5/8"" hex fitting.","One end has the crank handle and the other end has a female 5/8"" hex fitting.",,,taxable,,1,,,0,0,,,,,1,,,317.77,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OE-476-1.jpg,,,,,,,,,254,,,1,0,Truth/Entrygard,AWDP-OA-137,Window Operators & Cranks,Truth
,simple,AWDP-PETT-0999,"Truth EntryGard Egress Window Hinge | 10""",1,0,visible,"This hinge is sold in pairs with screws. Used with casement window operators # AWDP-PI-15 , # AWDP-PI-31 and # AWDP-RO-01 .","This hinge is sold in pairs with screws. Used with casement window operators # AWDP-PI-15 , # AWDP-PI-31 and # AWDP-RO-01 .",,,taxable,,1,,,0,0,,,,,1,,,79.94,Window Operators & Cranks,"casement, operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/PF-77-1.jpg,,,,,,,,,255,,,1,0,Truth/Entrygard,AWDP-PETT-0999,Window Operators & Cranks,Truth
,simple,AWDP-C29-95775,"Truth Ellipse Style Split Arm Sill Mounted Casement Operator | 4 3/16""",1,0,visible,"Arm length: 4 3/16"" Available in white.","Arm length: 4 3/16"" Available in white.",,,taxable,,1,,,0,0,,,,,1,,,79.14,Window Operators & Cranks,"casement, operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-410-1.jpg,,,,,,,,,256,Details,"Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-C29-95775,Window Operators & Cranks,Truth
,simple,AWDP-OA-220,"Truth Ellipse Style Sill Mounted Single Arm Operator | 7 1/2"" Arm",1,0,visible,Available in broze and white.,Available in broze and white.,,,taxable,,1,,,0,0,,,,,1,,,67.62,Window Operators & Cranks,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/OT-216-3E-1.jpg,,,,,,,,,257,Details,"Color: Bronze, White, Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-OA-220,Window Operators & Cranks,
,simple,AWDP-BBNF,"Truth Encore Dual Arm Casement Operator | 19""",1,0,visible,"Available as operator only, or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold and white. Stainless steel version available. Ships with Encore Tango handle set, stud bracket and screws. Used with # AWDP-PF-97 or # AWDP-PF-12 hinge and track # AWDP-PP-576 (sold separately).","Available as operator only, or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold and white. Stainless steel version available. Ships with Encore Tango handle set, stud bracket and screws. Used with # AWDP-PF-97 or # AWDP-PF-12 hinge and track # AWDP-PP-576 (sold separately).",,,taxable,,1,,,0,0,,,,,1,,,79.45,Window Operators & Cranks,"operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/06/IE-10-1.jpg,,,,,,,,,258,Details,"Color: Operator Only, Beige, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-BBNF,Window Operators & Cranks,
,simple,AWDP-AWO,Truth Encore Series Window Dual Arm Operator,1,0,visible,Handing available as shown or opposite.,Handing available as shown or opposite.,,,taxable,,1,,,0,0,,,,,1,,,68.81,Window Operators & Cranks,"operator, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-368EN-1.jpg,,,,,,,,,259,Details,"Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-AWO,Window Operators & Cranks,Truth
,simple,AWDP-TWB-2329,"Truth EntryGard Casement Window Hinge | 10""",1,0,visible,"Sold in pairs with screws. Used with casement window operators # AWDP-PI-10 , # AWDP-PI-11 , # AWDP-PI-16 , # AWDP-PI-18 , # AWDP-PI-31 , # AWDP-PI-94 and # AWDP-RO-01 .","Sold in pairs with screws. Used with casement window operators # AWDP-PI-10 , # AWDP-PI-11 , # AWDP-PI-16 , # AWDP-PI-18 , # AWDP-PI-31 , # AWDP-PI-94 and # AWDP-RO-01 .",,,taxable,,1,,,0,0,,,,,1,,,57.21,Window Operators & Cranks,"casement, operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PF-75-1.jpg,,,,,,,,,260,,,1,0,Truth/Entrygard,AWDP-TWB-2329,Window Operators & Cranks,Truth
,simple,AWDP-TWB-2329,Truth EntryGard Split Arm Sill Mounted Casement Operator,1,0,visible,Available in white. Handing as shown or opposite.,Available in white. Handing as shown or opposite.,,,taxable,,1,,,0,0,,,,,1,,,60.23,Window Operators & Cranks,door,,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/OT-327-3E.jpg,,,,,,,,,261,Details,"Handing: Opposite, Shown",1,0,Truth/Entrygard,AWDP-TWB-2329,Window Operators & Cranks,Truth
,simple,AWDP-RFPO,"Truth EntryGard Dual Arm Casement Operator | 4 7/16"" Short Arm",1,0,visible,"This operator is available as an operator only or with the color options of beige, bronze, chestnut bronze, clay, coppertone, gold and white. Stainless steel is also available for the operator only. If a color is selected, the operator will be shipped with a gear box cover # AWDP-PE-341 , crank hand","This operator is available as an operator only or with the color options of beige, bronze, chestnut bronze, clay, coppertone, gold and white. Stainless steel is also available for the operator only. If a color is selected, the operator will be shipped with a gear box cover # AWDP-PE-341 , crank handle # AWDP-PP-454 , stud bracket and screws. This dual arm operator is used with # AWDP-PF-75 egress hinge and # AWDP-OE-473 track (sold separately).",,,taxable,,1,,,0,0,,,,,1,,,58.88,Window Operators & Cranks,"casement, awning, operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PI-10-1.jpg,,,,,,,,,262,Details,"Color: Operator Only, Beige, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-RFPO,Window Operators & Cranks,Truth
,simple,AWDP-SC,"Truth EntryGard Dual Arm Egress Operator | 2 7/8"" Short Arm",1,0,visible,"Sold as operator only or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold and white. Left or right handing can be determined by standing outside of the window. If hinge is on the left, order a left hand operator. If a color is selected, the operator will ship with gear box cover #","Sold as operator only or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold and white. Left or right handing can be determined by standing outside of the window. If hinge is on the left, order a left hand operator. If a color is selected, the operator will ship with gear box cover # AWDP-PE-341 , crank handle # AWDP-PP-454 , stud bracket and screws. This operator is used with egress hinge # AWDP-PF-77 and track # AWDP-OE-473 .",,,taxable,,1,,,0,0,,,,,1,,,58.88,Window Operators & Cranks,"casement, awning, operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PI-15-1.jpg,,,,,,,,,263,Details,"Color: Operator Only, Beige, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-SC,Window Operators & Cranks,
,simple,AWDP-TWB-2329,Truth EntryGard Dyad Casement Operator,1,0,visible,"Available as operator only, or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold and white. If a color is selected, it will ship with # AWDP-PE-341 gear box cover, # AWDP-PP-454 crank handle, stud bracket and screws. This operator is used with hinge # AWDP-PF-75 (sold separately).","Available as operator only, or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold and white. If a color is selected, it will ship with # AWDP-PE-341 gear box cover, # AWDP-PP-454 crank handle, stud bracket and screws. This operator is used with hinge # AWDP-PF-75 (sold separately).",,,taxable,,1,,,0,0,,,,,1,,,84.86,Window Operators & Cranks,"casement, operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PI-11-1.jpg,,,,,,,,,264,Details,"Color: Operator Only, Beige, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-TWB-2329,Window Operators & Cranks,Entrygard
,simple,AWDP-FR-90,"Truth EntryGard Single Arm Casement Operator | 9 5/8""",1,0,visible,"Available as operator only, or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold or white. If a color is selected, the operator will ship with crank handle # AWDP-PP-454 , gear box cover # AWDP-PE-341 and screws. Used with # AWDP-PF-75 hinge and # AWDP-OE-706 track (sold separately","Available as operator only, or in colors of beige, bronze, chestnut bronze, clay, coppertone, gold or white. If a color is selected, the operator will ship with crank handle # AWDP-PP-454 , gear box cover # AWDP-PE-341 and screws. Used with # AWDP-PF-75 hinge and # AWDP-OE-706 track (sold separately).",,,taxable,,1,,,0,0,,,,,1,,,94.73,Window Operators & Cranks,"operator, hinge, door",,https://www.allwindowdoorparts.com/wp-content/uploads/2022/05/PI-94-1.jpg,,,,,,,,,265,Details,"Color: Operator Only, Beige, Bronze, Chestnut Bronze, Clay, Coppertone, Gold, White, Handing: Left, Right",1,0,Truth/Entrygard,AWDP-FR-90,Window Operators & Cranks,Truth
